name,wigosid,country code,in OSCAR,longitude,latitude,#received,#expected,default schedule,color code,description,variable,date,center
KALAMBO,0-454-2-AWSKALAMBO,MWI,True,34.4506,-15.96855,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
KAMEME,0-454-2-AWSKAMEME,MWI,True,33.145,-9.7011,0,248,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
KATETE FOREST,0-454-2-AWSKATETE,MWI,True,33.59136,-14.20603,497,744,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
LENGWE NATIONAL PARK,0-454-2-AWSLENGWE,MWI,True,34.76897,-16.20162,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
LIWONDE NATIONAL PARK,0-454-2-AWSLIWONDENP,MWI,True,35.255,-15.033,0,124,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
LOBI AWS,0-454-2-AWSLOBI,MWI,True,34.07244,-14.39528,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
LUCHENZA,0-454-2-AWSLUCHENZA,MWI,True,35.29154,-16.01087,0,124,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
Lunyangwa Research Station,0-454-2-AWSLUNYANGWA,MWI,True,34.04608,-11.42556,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
MAKANJIRA,0-454-2-AWSMAKANJIRA,MWI,True,35.04333,-13.70933,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
MALINGUNDE,0-454-2-AWSMALINGUNDE,MWI,True,33.689,-14.167,0,248,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
MASAMBANJATI AWS,0-454-2-AWSMASAMBANJATI,MWI,True,35.16334,-16.24215,0,248,True,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
MAYANI,0-454-2-AWSMAYANI,MWI,True,34.247,-14.1,0,248,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
MBULUMBUZI,0-454-2-AWSMBULUMBUZI,MWI,True,35.1625,-15.6444,0,248,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
MBWAZI,0-454-2-AWSMBWAZI,MWI,True,35.185,-16.448,0,124,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
MIMOSA AWS,0-454-2-AWSMIMOSA,MWI,True,35.6191,-16.0892,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
MISUKU,0-454-2-AWSMISUKU,MWI,True,33.52853,-9.67893,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
MLARE,0-454-2-AWSMLARE,MWI,True,34.0405,-10.1749,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
MLOMBA,0-454-2-AWSMLOMBA,MWI,True,33.4697,-14.17834,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
MLOWE,0-454-2-AWSMLOWE,MWI,True,34.207,-10.783,158,744,False,red,Availability issues (< 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
MULANJE MOUNTAIN,0-454-2-AWSMOUNTMULANJE,MWI,True,35.55014,-15.98492,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
MPEMBA,0-454-2-AWSMPEMBA,MWI,True,35.1025,-16.0344,0,248,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
MULANJE,0-454-2-AWSMULANJE,MWI,True,35.5117,-16.027,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
NAMINJIWA,0-454-2-AWSNAMINJIWA,MWI,True,35.402,-15.4541,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
NAMITAMBO,0-454-2-AWSNAMITAMBO,MWI,True,35.27428,-15.84052,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
NANKUMBA,0-454-2-AWSNANKUMBA,MWI,True,34.81721,-14.36551,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
NGABU,0-454-2-AWSNGABU,MWI,True,34.95,-16.50444,72,248,False,red,Availability issues (< 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
NGAPANI,0-454-2-AWSNGAPANI,MWI,True,35.35381,-14.03541,584,744,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
NJOLOMOLE,0-454-2-AWSNJOLOMOLE,MWI,True,34.533,-14.667,0,248,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
NKHULAMBE,0-454-2-AWSNKHULAMBE,MWI,True,35.75026,-15.85999,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
NYACHILENDA,0-454-2-AWSNYACHILENDA,MWI,True,35.222,-17.098,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
NYIKA PLATEAU,0-454-2-AWSNYIKAPLATEAU,MWI,True,33.81062,-10.63153,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
Songwe,0-454-2-AWSONGWE,MWI,True,33.77327,-9.59342,574,744,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
TOLEZA,0-454-2-AWSTOLEZA,MWI,True,34.955,-14.948,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
ZOMBA AIRWING,0-454-2-AWSZOMBAAIRWING,MWI,True,35.38376,-15.38626,0,124,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
ZOMBA RTC,0-454-2-AWSZOMBARTC,MWI,True,35.3144,-15.4045,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
Mhuju,0-454-2-a10343014,MWI,True,34.00528,-10.87317,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
KUALA PILAH,0-458-0-48651,MYS,True,102.2489,2.72694,0,248,True,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
KAPIT,0-458-0-96420,MYS,True,112.92916,2.00793,736,264,True,purple,More than 100%,pressure,2026-07-01 00:00:00+00:00,ECMWF
MULU,0-458-0-96448,MYS,True,114.81,4.04861,0,248,True,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
LIMBANG,0-458-0-96450,MYS,True,115.0042,4.80972,738,240,True,purple,More than 100%,pressure,2026-07-01 00:00:00+00:00,ECMWF
MUKAH,0-458-0-96451,MYS,True,112.0431,2.88944,0,248,True,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
KENINGAU,0-458-0-96467,MYS,True,116.1364,5.33739,735,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,ECMWF
RANAU,0-458-0-96469,MYS,True,116.6789,5.95583,0,248,True,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
BAGUINEDA,0-466-16001-01BAG,MLI,True,-7.8,12.6,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
BAFOULABE,0-466-2-011257,MLI,True,-8.5,12.5,715,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,ECMWF
MANANTALI,0-466-2-011320,MLI,True,-10.43765,13.20165,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
MAHINA,0-466-2-011373,MLI,True,-10.86065,13.73919,439,744,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
DIDIENI,0-466-2-011389,MLI,True,-8.0,13.8,716,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,ECMWF
DIEMA,0-466-2-011456,MLI,True,-9.1,14.5,500,744,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
SANDARE,0-466-2-011470,MLI,True,-10.3,14.7,713,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,ECMWF
MASSIGUI,0-466-2-021185,MLI,True,-6.7,11.8,716,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,ECMWF
KANGABA,0-466-2-021194,MLI,True,-8.42554,11.56528,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
DIOILA,0-466-2-021248,MLI,True,-6.79471,12.4803,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
FANA,0-466-2-021276,MLI,True,-6.9,12.7,715,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,ECMWF
KATIBOUGOU,0-466-2-021292,MLI,True,-7.32,12.56,641,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
BANAMBA,0-466-2-021353,MLI,True,-7.4,13.5,715,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,ECMWF
KOLONDIEBA,0-466-2-031108,MLI,True,-6.9,11.0,714,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,ECMWF
YOROSSO,0-466-2-031236,MLI,True,-4.7,12.3,714,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,ECMWF
BLA,0-466-2-041296,MLI,True,-5.73912,12.96637,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
BAROUELI,0-466-2-041307,MLI,True,-6.84813,13.07988,716,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
MACINA,0-466-2-041397,MLI,True,-5.36587,13.97074,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
SOFARA,0-466-2-051402,MLI,True,-4.2,14.0,716,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,ECMWF
BADIANGARA,0-466-2-051435,MLI,True,-3.6,14.3,715,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,ECMWF
GAO,0-466-2-071625,MLI,True,-0.006,16.25248,717,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
YANFOLILA,0-466-2-121116,MLI,True,-8.16501,11.16723,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
M'PESSOBA,0-466-2-141265,MLI,True,-5.72432,12.65149,715,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
KITA,0-466-2-151303,MLI,True,-9.47905,13.0396,714,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
SOTUBA,0-466-2-201265,MLI,True,-7.92107,12.65725,715,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
SOTUBA,0-466-2-DC11265,MLI,True,-7.9,12.6,500,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,ECMWF
KONNA,0-466-4-02KNA,MLI,True,-3.87844,14.94252,705,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,ECMWF
BAMAKO-UNIVERSITE,0-466-7-201261,MLI,True,-7.98473,12.61639,712,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,ECMWF
SOTUBA,0-466-7-201265,MLI,True,-7.92107,12.65725,712,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,ECMWF
Port  de Nouakchott,0-478-0-61521,MRT,True,-16.066,18.65,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
Port de N'Diago,0-478-0-61522,MRT,True,-16.45,16.45,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
Nouadhibou Cansado,0-478-0-61528,MRT,True,-17.02872,20.85463,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
Nogoonnuur,0-496-0-44210,MNG,True,90.2433,49.6153,248,744,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
Zavkhan,0-496-0-44216,MNG,True,93.0982,48.824,248,744,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
Yalalt,0-496-0-44217,MNG,True,89.5149,48.2993,248,744,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
Durvuljin,0-496-0-44219,MNG,True,94.999,47.6464,248,744,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
