name,wigosid,country code,in OSCAR,longitude,latitude,rms,variable,date,center,marine_type
7810782,0-22000-0-7810782,USA,True,-32.035,46.374,0.164299,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810783,0-22000-0-7810783,USA,True,-24.69,45.812,0.233973,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810784,0-22000-0-7810784,USA,True,-42.886,37.133,0.307916,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810720,0-22000-0-7810720,USA,True,-44.274,-45.007,2.308451,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810766,0-22000-0-7810766,USA,True,-29.105,34.395,0.134144,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810774,0-22000-0-7810774,USA,True,-27.098,38.253,0.179108,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810780,0-22000-0-7810780,USA,True,-17.728,35.076,0.178866,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,1801865,,False,-53.65599822998047,-66.76820373535156,0.368632,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810437,0-22000-0-7810437,USA,True,-35.824,47.571,0.325196,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810438,0-22000-0-7810438,USA,True,-47.756,47.953,0.292725,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810439,0-22000-0-7810439,USA,True,-45.995,53.07,0.360277,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810440,0-22000-0-7810440,USA,True,-49.56,51.049,0.217816,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,6100210,,False,17.222049713134766,39.023250579833984,0.613326,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,6100215,,False,17.37891960144043,40.974449157714844,0.371632,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,6100216,,False,11.553299903869629,42.24549865722656,0.806525,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,6100217,,False,14.536930084228516,42.4069709777832,0.260046,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,6100218,,False,13.718029975891113,43.82352828979492,0.285032,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,6100219,,False,9.826379776000977,43.930118560791016,0.291249,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,6100220,,False,12.516719818115234,45.33327865600586,0.281906,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810917,0-22000-0-7810917,USA,True,-112.332,16.715,24.854464,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810921,0-22000-0-7810921,USA,True,-120.558,16.496,5.989119,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810929,0-22000-0-7810929,USA,True,-100.871,7.326,0.324132,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,1801864,,False,-55.28120040893555,-66.48300170898438,0.583312,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,1101577,,False,-21.719999313354492,23.004199981689453,0.146744,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,2802166,,False,-55.00080108642578,-66.99859619140625,0.662738,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,7810882,,False,79.67205810546875,0.03075999952852726,0.335632,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,7810883,,False,81.24807739257812,0.0004600000102072954,0.33569,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810061,0-22000-0-7810061,USA,True,103.183,-25.91,0.13965,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810064,0-22000-0-7810064,USA,True,108.647,-25.457,0.200302,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,4200039,,False,-86.0239028930664,28.767780303955078,0.188728,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,7810884,,False,82.81466674804688,-0.08591999858617783,0.227829,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,5100025,,False,-140.0,-1.0,0.160187,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,5100024,,False,-139.89999389648438,1.0,0.182783,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
5100017_038,0-22000-38-5100017,USA,True,-124.8,-2.1,0.17615,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
5100006_046,0-22000-46-5100006,USA,True,-140.3,9.0,0.247041,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810036,0-22000-0-7810036,USA,True,-38.737,-53.096,0.358085,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810037,0-22000-0-7810037,USA,True,-27.773,-45.04,0.175232,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810041,0-22000-0-7810041,USA,True,-19.488,-43.159,0.23129,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810043,0-22000-0-7810043,USA,True,-25.166,-43.442,0.320365,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810046,0-22000-0-7810046,USA,True,-24.461,-46.265,0.223498,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810048,0-22000-0-7810048,USA,True,-38.468,-52.53,0.247641,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810283,0-22000-0-7810283,USA,True,76.691,-2.596,0.484075,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810286,0-22000-0-7810286,USA,True,87.038,-4.973,0.219787,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810925,0-22000-0-7810925,USA,True,-110.294,12.835,0.292694,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
6402631,0-22000-0-6402631,USA,True,22.396,33.594,0.176916,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810279,0-22000-0-7810279,USA,True,52.082,-32.777,0.155822,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810281,0-22000-0-7810281,USA,True,72.282,-41.597,0.219827,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810282,0-22000-0-7810282,USA,True,78.277,-43.069,0.169482,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810038,0-22000-0-7810038,USA,True,-28.842,-9.951,1.933971,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810040,0-22000-0-7810040,USA,True,-29.455,-14.724,0.23334,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810042,0-22000-0-7810042,USA,True,-29.601,-14.53,0.159962,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810045,0-22000-0-7810045,USA,True,-36.082,-50.721,0.21949,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,4100041,,False,-46.040550231933594,14.258890151977539,0.128877,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,4500216,,False,-89.34944915771484,46.931949615478516,0.218543,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,4500220,,False,-79.4316635131836,42.56111145019531,1.078155,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,4804289,,False,144.14599609375,31.02400016784668,0.209153,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,4100048,,False,-69.70777130126953,31.889720916748047,0.21447,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,5802254,,False,-29.243200302124023,58.16569900512695,0.192722,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,5802275,,False,146.49400329589844,41.75,0.200138,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,3801842,,False,-6.845300197601318,64.89559936523438,0.202656,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,2802247,,False,-6.36460018157959,66.17939758300781,0.202204,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,4804272,,False,-5.713600158691406,65.3604965209961,0.169764,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,6301642,,False,8.877599716186523,68.6093978881836,0.223918,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,6301645,,False,2.5078001022338867,75.78299713134766,0.317869,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,6301647,,False,21.608999252319336,71.23719787597656,0.159363,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,6301643,,False,-2.0146000385284424,73.29720306396484,0.202787,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810094,0-22000-0-7810094,USA,True,-83.389,-23.516,0.254797,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810964,0-22000-0-7810964,USA,True,-141.361,10.248,0.203902,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810966,0-22000-0-7810966,USA,True,-135.017,10.234,0.201901,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810967,0-22000-0-7810967,USA,True,179.354,9.24,0.171351,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810970,0-22000-0-7810970,USA,True,-152.136,10.072,0.326773,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
7810971,0-22000-0-7810971,USA,True,-160.317,10.386,0.236402,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,4804290,,False,135.4510040283203,37.060001373291016,0.368211,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,0021716,,False,122.17278289794922,24.442750930786133,0.553635,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,0021715,,False,121.92884063720703,24.56484031677246,1.427211,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,0021714,,False,122.19309997558594,24.831409454345703,0.391144,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
3801827,0-22000-0-3801827,AUS,True,99.746,-16.348,0.164704,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
5802237,0-22000-0-5802237,AUS,True,104.652,-20.832,0.21459,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,4500183,,False,-85.8308334350586,44.98167037963867,2.540137,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,3801829,,False,107.25789642333984,-20.841299057006836,0.272121,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,7810938,,False,-122.91848754882812,30.168270111083984,0.118436,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,0021718,,False,125.32823181152344,31.55763053894043,0.610676,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,0021719,,False,125.8673324584961,31.530750274658203,0.400316,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,7810937,,False,-123.61882019042969,29.86590003967285,0.15073,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,7810939,,False,-123.9922866821289,30.412160873413086,0.119462,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,7810940,,False,-123.36151123046875,30.736989974975586,0.200207,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
3801829,0-22000-0-3801829,AUS,True,107.191,-20.954,0.18161,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,0021717,,False,124.89115142822266,31.411190032958984,0.341642,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,7810443,,False,-52.50038146972656,55.05601119995117,0.409099,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,5802257,,False,-26.265300750732422,56.35540008544922,0.235744,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,5802255,,False,-32.9385986328125,58.50170135498047,0.254924,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,6802080,,False,-56.078399658203125,54.53779983520508,0.217899,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,7894614,,False,113.58419799804688,16.555200576782227,0.39395,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,7810932,,False,-123.5199966430664,32.2400016784668,0.11993,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,7810941,,False,-123.08999633789062,31.600000381469727,0.212049,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,0022951,,False,124.65483093261719,37.83467102050781,0.148881,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,7810452,,False,73.0360107421875,-35.155330657958984,0.21289,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,7810453,,False,73.73841857910156,-35.73115158081055,0.23683,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,7810936,,False,-122.55265045166016,33.502689361572266,0.214013,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,0021720,,False,137.998291015625,13.497870445251465,0.305533,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,7810944,,False,-123.63754272460938,33.7327995300293,0.157629,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,0021721,,False,135.79771423339844,13.53201961517334,0.52242,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,0021722,,False,133.9619140625,13.355230331420898,0.706997,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,7810985,,False,-73.0199966430664,31.510000228881836,0.219213,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,0021723,,False,131.98614501953125,15.48351001739502,0.652251,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,3801837,,False,-23.526500701904297,67.49620056152344,0.308147,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,0021724,,False,130.0005340576172,17.499629974365234,0.395279,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,7894597,,False,-59.17720031738281,55.98820114135742,0.244306,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,1801560,,False,-66.11064147949219,22.857219696044922,0.251802,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,1801590,,False,-66.62725067138672,23.563980102539062,0.202479,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,1801600,,False,-66.3438491821289,16.0068302154541,0.135453,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,1801599,,False,-65.28153991699219,22.963680267333984,0.262833,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,0022952,,False,124.71360778808594,37.30778121948242,0.308517,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,6801923,,False,-63.9992790222168,40.760780334472656,0.445661,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,2802286,,False,-86.63735961914062,25.501300811767578,0.197667,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,7894593,,False,137.16200256347656,28.448999404907227,0.207916,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,7894630,,False,-87.13323211669922,27.36079978942871,0.119479,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,7810909,,False,78.39997100830078,17.528709411621094,66.770116,pressure,2026-07-01 00:00:00+00:00,ECMWF,buoy
Unknown,1301785,,False,-14.9350004196167,37.07339859008789,0.149849,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,1301819,,False,-26.160200119018555,25.21820068359375,0.383796,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,1301823,,False,-25.89579963684082,24.84239959716797,0.121594,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,1601747,,False,68.82019805908203,-44.15879821777344,0.167966,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,1701664,,False,172.58779907226562,-46.93220138549805,0.458827,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,1701672,,False,89.82219696044922,-39.85919952392578,0.181362,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,1701678,,False,44.93040084838867,-34.519798278808594,0.532675,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,1801731,,False,12.222000122070312,-47.220001220703125,0.23728,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,1801778,,False,-47.884498596191406,43.88869857788086,0.160815,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,2101866,,False,172.1654052734375,48.95479965209961,0.144113,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,2101868,,False,-163.44659423828125,49.685001373291016,0.405574,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,2101869,,False,-165.7812042236328,52.3307991027832,0.173329,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,2101873,,False,161.7471923828125,49.86479949951172,0.168681,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,23099,,False,80.30999755859375,13.09000015258789,0.277485,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,23491,,False,92.5999984741211,11.59000015258789,0.216392,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,2802104,,False,-148.82321166992188,46.46480178833008,1.039266,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,3101569,,False,-93.16120147705078,-20.052799224853516,0.393341,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,3101570,,False,-88.06400299072266,-24.257200241088867,0.305885,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,3101571,,False,-94.88240051269531,-26.291400909423828,0.317515,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,32303,,False,-94.9000015258789,5.099999904632568,0.315978,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,32315,,False,-110.0999984741211,5.0,0.281024,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,32317,,False,-110.0,-2.0,0.146532,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,32318,,False,-110.0,-5.0,0.146774,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,32319,,False,-110.0999984741211,-8.0,0.198855,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,32320,,False,-95.4000015258789,2.0,0.267624,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,32321,,False,-95.30000305175781,0.10000000149011612,0.209312,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,32322,,False,-95.0999984741211,-2.0,0.12689,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,3401652,,False,-89.63020324707031,-27.899200439453125,0.509228,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,3401654,,False,-77.2218017578125,-24.181400299072266,0.272675,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,3401655,,False,-94.42720031738281,-23.8302001953125,0.232052,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,3401658,,False,-80.32679748535156,-22.49839973449707,0.480988,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,3401659,,False,-79.22160339355469,-24.568599700927734,0.262938,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,3801661,,False,-162.3166961669922,-33.716800689697266,0.290256,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,3801707,,False,-150.1085968017578,43.824798583984375,0.147389,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,4101725,,False,-63.03120040893555,18.068300247192383,0.092819,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,4101863,,False,-33.47439956665039,21.323200225830078,0.11368,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,4101867,,False,60.667999267578125,-6.357600212097168,0.308463,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,4402730,,False,-33.717201232910156,32.297000885009766,0.100592,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,4701555,,False,-21.181970596313477,65.33860778808594,0.770927,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,4701582,,False,-159.7176055908203,77.00559997558594,0.982635,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,4801763,,False,-27.105199813842773,83.21420288085938,0.199073,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,4802582,,False,-23.846210479736328,67.55323028564453,0.344846,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,4804084,,False,-16.298799514770508,-18.646499633789062,0.282,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,51006,,False,-140.1999969482422,9.0,0.22265,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,51010,,False,-169.6999969482422,0.10000000149011612,0.19225,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,51014,,False,-139.89999389648438,-5.0,0.207549,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,51016,,False,-125.0999984741211,2.0,0.205253,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,51017,,False,-124.80000305175781,-2.0999999046325684,0.204077,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,51021,,False,-153.6999969482422,2.0,0.319079,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,51022,,False,-152.10000610351562,-2.0,0.143987,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,51023,,False,-153.3000030517578,0.20000000298023224,0.233826,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,51303,,False,-170.0,5.0,0.267105,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,51305,,False,-169.8000030517578,2.200000047683716,0.191934,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,51306,,False,-167.89999389648438,-1.600000023841858,0.257956,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,51311,,False,-139.89999389648438,-0.10000000149011612,0.163524,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,52001,,False,165.0,2.0,0.294754,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,52006,,False,165.10000610351562,8.100000381469727,0.201281,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,5201827,,False,147.7353973388672,14.55780029296875,0.185138,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,5201828,,False,-158.1855926513672,-47.76919937133789,0.437919,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,52311,,False,-179.89999389648438,0.0,0.219688,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,52312,,False,-179.8000030517578,-1.899999976158142,0.255435,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,5501696,,False,-177.26019287109375,-39.016998291015625,0.173313,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,5501698,,False,-152.9176025390625,-38.748199462890625,0.211697,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,5501699,,False,-161.35699462890625,-36.31520080566406,0.122324,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,5501703,,False,-167.96859741210938,-37.16859817504883,0.256552,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,5501704,,False,-140.60040283203125,-43.744598388671875,0.205403,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,5501706,,False,-167.0424041748047,-41.3765983581543,0.254522,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,5501714,,False,175.0305938720703,-35.40800094604492,0.304532,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,5501718,,False,167.49319458007812,-34.427799224853516,0.704716,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,5501721,,False,157.04420471191406,-42.424400329589844,1.606313,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,5802053,,False,12.232199668884277,-21.33919906616211,0.499139,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,5802060,,False,23.476600646972656,85.17060089111328,0.209709,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,6203621,,False,-52.389198303222656,28.051799774169922,0.685034,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,6203639,,False,-32.1614990234375,26.52429962158203,0.125153,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,6203662,,False,48.67190170288086,84.88990020751953,0.519898,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,6203899,,False,-36.808799743652344,-20.899599075317383,0.397325,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,62094,,False,-6.710000038146973,51.689998626708984,0.149299,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,62095,,False,-15.880000114440918,53.060001373291016,0.226363,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,6301004,,False,20.149999618530273,72.48999786376953,0.223561,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,6801877,,False,-43.609798431396484,-25.866899490356445,0.315888,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,6801878,,False,-10.464900016784668,-21.444499969482422,0.331805,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,6801917,,False,-162.38699340820312,45.181800842285156,0.562158,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,7801646,,False,17.017200469970703,-48.437801361083984,0.314899,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,7801649,,False,23.354000091552734,-45.879798889160156,0.14034,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,7801671,,False,11.805000305175781,-20.192800521850586,0.19089,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,7801672,,False,-15.399200439453125,-18.831600189208984,0.375513,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,4701558,,False,-18.0999698638916,78.6120834350586,1.803878,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,23454,,False,72.61000061035156,10.329999923706055,0.214388,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,23492,,False,72.20999908447266,10.869999885559082,0.131352,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,61001,,False,7.829999923706055,43.380001068115234,0.259436,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,41010,,False,-78.4800033569336,28.8799991607666,0.167878,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,62124,,False,-3.5999999046325684,53.599998474121094,0.283403,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,62050,,False,-4.400000095367432,50.0,0.28331,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,61281,,False,-0.20800000429153442,39.52000045776367,0.26584,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,61417,,False,-0.314300000667572,37.654300689697266,0.583796,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,45005,,False,-82.39833068847656,41.67667007446289,0.38876,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,45132,,False,-81.2156982421875,42.46329879760742,0.231393,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,45147,,False,-82.68299865722656,42.43000030517578,0.275261,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,45149,,False,-82.07499694824219,43.54199981689453,0.278302,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,45163,,False,-83.59750366210938,43.984439849853516,0.548245,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
Unknown,45176,,False,-81.76526641845703,41.5502815246582,0.476216,pressure,2026-07-01 00:00:00+00:00,DWD,buoy
